CO_MUNICIPIO,NO_MUNICIPIO,SG_UF,REGIAO,CLUSTER,PC_ALUNO_ALFABETIZADO,DISTANCIA_META_2030,PC_FAMILIAS_POBREZA,RENDA_PER_CAPITA_MEDIA,MEDIA_INSE,PC_ESCOLAS_BIBLIOTECA,PC_ESCOLAS_LAB_INFORMATICA,PC_ESCOLAS_INTERNET_ALUNOS
1502400,Castanhal,PA,Norte,2,43.11,-36.89,30.262128625550254,1055.05,4.454193548387098,0.2826086956521739,0.21014492753623187,0.5
1502509,Chaves,PA,Norte,2,57.97,-22.03,41.08260041708224,584.29,3.6787500000000004,0.04950495049504951,0.0297029702970297,0.0297029702970297
1502608,Colares,PA,Norte,2,52.19,-27.81,35.99143698153599,655.87,4.105555555555556,0.03225806451612903,0.03225806451612903,0.25806451612903225
1502707,Conceição Do Araguaia,PA,Norte,2,58.96,-21.04,21.366865041274714,1032.8,4.427826086956522,0.5277777777777778,0.4166666666666667,0.5833333333333334
1502756,Concórdia Do Pará,PA,Norte,0,76.31,-3.69,39.67506475158935,699.98,3.9,0.0625,0.0375,0.2625
1502764,Cumaru Do Norte,PA,Norte,0,73.13,-6.87,33.35419274092616,1007.72,4.515714285714286,0.4444444444444444,0.2777777777777778,0.3888888888888889
1502772,Curionópolis,PA,Norte,0,79.23,-0.77,30.29092399098545,1036.35,4.601333333333333,0.08,0.24,0.76
1502806,Curralinho,PA,Norte,2,35.12,-44.88,42.83639381678597,472.98,3.6046428571428573,0.1702127659574468,0.0851063829787234,0.14893617021276595
1502855,Curuá,PA,Norte,2,50.92,-29.08,36.97446970659215,556.04,3.8790909090909094,0.25,0.125,0.075
1502905,Curuçá,PA,Norte,2,53.15,-26.85,40.32606480538007,614.45,4.1685185185185185,0.08333333333333333,0.11666666666666667,0.38333333333333336
1502939,Dom Eliseu,PA,Norte,0,80.51,0.51,32.24826135234644,782.32,4.462105263157895,0.16326530612244897,0.24489795918367346,0.3673469387755102
1502954,Eldorado Do Carajás,PA,Norte,2,51.95,-28.05,28.504382635102495,879.96,4.390625,0.24390243902439024,0.12195121951219512,0.2682926829268293
1503002,Faro,PA,Norte,0,68.83,-11.17,39.82628277304166,594.92,4.057272727272728,0.13043478260869565,0.13043478260869565,0.2608695652173913
1503044,Floresta Do Araguaia,PA,Norte,0,70.29,-9.71,35.17233402729586,831.86,4.423,0.041666666666666664,0.041666666666666664,0.375
1503077,Garrafão Do Norte,PA,Norte,2,50.19,-29.81,39.65016804155209,620.45,3.7911764705882356,0.15789473684210525,0.07017543859649122,0.08771929824561403
1503093,Goianésia Do Pará,PA,Norte,2,53.86,-26.14,27.735278420209923,829.0,4.311875,0.09302325581395349,0.09302325581395349,0.2558139534883721
1503101,Gurupá,PA,Norte,2,49.05,-30.95,41.7471865408662,634.91,3.6875757575757575,0.21739130434782608,0.06521739130434782,0.20652173913043478
1503200,Igarapé-Açu,PA,Norte,2,41.81,-38.19,37.34900950233532,718.26,4.160454545454545,0.2028985507246377,0.08695652173913043,0.21739130434782608
1503309,Igarapé-Miri,PA,Norte,2,47.05,-32.95,40.40699233202853,617.29,4.168723404255319,0.08411214953271028,0.056074766355140186,0.08411214953271028
1503408,Inhangapi,PA,Norte,2,50.17,-29.83,33.694984646878204,631.7,4.117777777777778,0.15,0.15,0.2
1503457,Ipixuna Do Pará,PA,Norte,2,55.48,-24.52,37.04630122405535,594.25,4.089444444444444,0.028985507246376812,0.17391304347826086,0.2463768115942029
1503507,Irituia,PA,Norte,2,54.52,-25.48,38.73955394687816,616.62,4.162,0.04,0.01,0.06
1503606,Itaituba,PA,Norte,2,65.85,-14.15,32.520391186138056,1074.37,4.61,0.27702702702702703,0.1554054054054054,0.1891891891891892
1503705,Itupiranga,PA,Norte,2,54.31,-25.69,35.7074310510285,636.27,4.338636363636364,0.12195121951219512,0.04878048780487805,0.13414634146341464
1503754,Jacareacanga,PA,Norte,2,47.21,-32.79,41.359202714164546,787.87,4.55,0.012195121951219513,0.07317073170731707,0.08536585365853659
1503804,Jacundá,PA,Norte,2,47.09,-32.91,34.64774789638673,905.18,4.317368421052632,0.18181818181818182,0.045454545454545456,0.3409090909090909
1503903,Juruti,PA,Norte,0,77.9,-2.1,36.735255281690144,713.05,3.8970731707317072,0.056,0.048,0.208
1504000,Limoeiro Do Ajuru,PA,Norte,2,61.26,-18.74,40.29034568061975,463.89,3.7807142857142857,0.1320754716981132,0.05660377358490566,0.11320754716981132
1504059,Mãe Do Rio,PA,Norte,2,61.55,-18.45,37.99636503827725,786.61,4.245625,0.22,0.16,0.28
1504109,Magalhães Barata,PA,Norte,0,75.69,-4.31,33.754187065189384,619.04,4.173333333333334,0.08695652173913043,0.08695652173913043,0.21739130434782608
1504208,Marabá,PA,Norte,2,55.75,-24.25,28.32304081307112,1137.5,4.522905982905982,0.18867924528301888,0.4226415094339623,0.49056603773584906
1504307,Maracanã,PA,Norte,2,54.94,-25.06,39.29712460063898,634.79,4.047391304347826,0.12222222222222222,0.044444444444444446,0.1111111111111111
1504406,Marapanim,PA,Norte,2,47.22,-32.78,39.65631196298744,576.69,4.101578947368421,0.09836065573770492,0.09836065573770492,0.29508196721311475
1504422,Marituba,PA,Norte,2,61.39,-18.61,34.553812295896634,883.71,4.5015217391304345,0.5,0.39705882352941174,0.4117647058823529
1504455,Medicilândia,PA,Norte,2,55.31,-24.69,40.57387364711805,763.1,4.386153846153847,0.2631578947368421,0.07894736842105263,0.10526315789473684
1504505,Melgaço,PA,Norte,2,37.47,-42.53,44.357716324710076,476.85,3.580689655172414,0.125,0.17857142857142858,0.07142857142857142
1504604,Mocajuba,PA,Norte,2,56.71,-23.29,44.6254359246016,694.48,4.121666666666666,0.08771929824561403,0.08771929824561403,0.21052631578947367
1504703,Moju,PA,Norte,2,45.42,-34.58,38.5239852398524,626.33,4.0121153846153845,0.11180124223602485,0.055900621118012424,0.2732919254658385
1504752,Mojuí Dos Campos,PA,Norte,2,64.4,-15.6,34.48123620309051,705.92,4.340588235294118,0.0,0.01694915254237288,0.0847457627118644
1504802,Monte Alegre,PA,Norte,2,59.55,-20.45,37.67094902610858,687.01,4.1498,0.06666666666666667,0.05925925925925926,0.1111111111111111
1504901,Muaná,PA,Norte,2,61.41,-18.59,39.58437795977492,505.26,3.785769230769231,0.2,0.025,0.175
1504950,Nova Esperança Do Piriá,PA,Norte,2,62.33,-17.67,41.29474485910129,535.3,3.9353846153846157,0.05555555555555555,0.027777777777777776,0.8888888888888888
1504976,Nova Ipixuna,PA,Norte,2,66.98,-13.02,36.251439855191705,824.87,4.355555555555556,0.043478260869565216,0.0,0.2608695652173913
1505007,Nova Timboteua,PA,Norte,2,59.2,-20.8,36.5159901599016,709.95,4.2299999999999995,0.04,0.04,0.08
1505031,Novo Progresso,PA,Norte,2,67.35,-12.65,25.158907404226078,1274.42,4.693333333333333,0.25,0.16666666666666666,0.6666666666666666
1505064,Novo Repartimento,PA,Norte,2,59.69,-20.31,37.3820321117784,721.31,4.376571428571428,0.16417910447761194,0.08955223880597014,0.373134328358209
1505106,Óbidos,PA,Norte,0,71.88,-8.12,38.08569838619922,652.59,3.979268292682927,0.03125,0.0625,0.13541666666666666
1505205,Oeiras Do Pará,PA,Norte,2,35.58,-44.42,45.6918941085342,460.54,3.8175,0.14285714285714285,0.08163265306122448,0.22448979591836735
1505304,Oriximiná,PA,Norte,2,41.99,-38.01,35.626748368189695,727.72,3.8029545454545453,0.14285714285714285,0.12244897959183673,0.5612244897959183
1505403,Ourém,PA,Norte,2,49.4,-30.6,37.76116542073989,694.89,4.27875,0.04081632653061224,0.08163265306122448,0.6122448979591837
1505437,Ourilândia Do Norte,PA,Norte,2,67.8,-12.2,31.56502800248911,935.72,4.535,0.0975609756097561,0.12195121951219512,0.9024390243902439
1505486,Pacajá,PA,Norte,2,54.82,-25.18,38.10089281787395,689.59,4.380625,0.0625,0.026785714285714284,0.0625
1505494,Palestina Do Pará,PA,Norte,2,56.18,-23.82,35.058621675722044,856.12,4.212,0.3,0.1,0.9
1505502,Paragominas,PA,Norte,0,68.68,-11.32,27.877260083449233,992.06,4.517941176470589,0.1836734693877551,0.25510204081632654,0.2653061224489796
1505536,Parauapebas,PA,Norte,2,58.52,-21.48,25.77073382544507,1321.92,4.710181818181818,0.2158273381294964,0.381294964028777,0.5179856115107914
1505551,Pau D'Arco,PA,Norte,2,48.96,-31.04,29.821826280623608,882.09,4.45,0.0,0.09090909090909091,0.8181818181818182
1505601,Peixe-Boi,PA,Norte,0,87.36,7.36,35.58418480675255,756.62,4.248571428571428,0.2222222222222222,0.16666666666666666,0.8333333333333334
1505635,Piçarra,PA,Norte,0,80.68,0.68,28.972303206997086,864.32,4.4037500000000005,0.04,0.08,0.32
1505650,Placas,PA,Norte,0,69.95,-10.05,35.02491609885081,793.04,4.369,0.1111111111111111,0.047619047619047616,0.06349206349206349
1505700,Ponta De Pedras,PA,Norte,2,54.51,-25.49,41.647382920110196,574.17,3.76375,0.0847457627118644,0.03389830508474576,0.0847457627118644
1505809,Portel,PA,Norte,2,46.04,-33.96,38.09835826871974,508.31,3.6599999999999997,0.09467455621301775,0.03550295857988166,0.28402366863905326
1505908,Porto De Moz,PA,Norte,0,74.5,-5.5,37.994565217391305,484.97,3.4996551724137928,0.06862745098039216,0.0784313725490196,0.14705882352941177
1506005,Prainha,PA,Norte,2,43.06,-36.94,42.097794356146615,451.71,3.7272,0.10476190476190476,0.009523809523809525,0.047619047619047616
1506104,Primavera,PA,Norte,0,67.48,-12.52,37.3079287031346,716.9,4.18,0.23076923076923078,0.38461538461538464,0.23076923076923078
1506112,Quatipuru,PA,Norte,0,70.7,-9.3,37.878096975224196,649.32,4.028888888888889,0.375,0.125,0.1875
1506138,Redenção,PA,Norte,1,66.0,-14.0,26.066027366106965,1295.2,4.658214285714286,0.6833333333333333,0.23333333333333334,0.4
1506161,Rio Maria,PA,Norte,2,51.37,-28.63,30.05403907440765,1039.0,4.593333333333333,0.10526315789473684,0.15789473684210525,0.631578947368421
1506187,Rondon Do Pará,PA,Norte,2,68.03,-11.97,32.8952916373858,946.14,4.516153846153847,0.1724137931034483,0.06896551724137931,0.41379310344827586
1506195,Rurópolis,PA,Norte,2,62.55,-17.45,31.797154577987257,731.95,4.415625,0.047619047619047616,0.047619047619047616,0.06349206349206349
1506203,Salinópolis,PA,Norte,2,62.07,-17.93,34.49781659388647,875.11,4.048518518518518,0.28205128205128205,0.3333333333333333,0.38461538461538464
1506302,Salvaterra,PA,Norte,2,61.88,-18.12,42.32360170253582,723.4,4.159473684210527,0.2549019607843137,0.13725490196078433,0.11764705882352941
1506351,Santa Bárbara Do Pará,PA,Norte,2,63.21,-16.79,32.71452145214521,762.45,4.2943750000000005,0.1111111111111111,0.18518518518518517,0.37037037037037035
1506401,Santa Cruz Do Arari,PA,Norte,2,54.36,-25.64,38.953904943873894,520.36,3.9150000000000005,0.0,0.0,0.09090909090909091
1506500,Santa Izabel Do Pará,PA,Norte,2,55.05,-24.95,32.45362878127723,914.02,4.2429411764705875,0.11940298507462686,0.1791044776119403,0.31343283582089554
1506559,Santa Luzia Do Pará,PA,Norte,0,81.15,1.15,39.70208870766414,685.08,4.241818181818181,0.28125,0.1875,0.15625
1506583,Santa Maria Das Barreiras,PA,Norte,0,73.35,-6.65,23.514688446844946,1175.42,4.495384615384615,0.4166666666666667,0.20833333333333334,0.2916666666666667
1506609,Santa Maria Do Pará,PA,Norte,2,62.87,-17.13,34.92089787128303,793.59,4.256,0.08,0.1,0.24
1506708,Santana Do Araguaia,PA,Norte,0,77.03,-2.97,32.2772748928061,1137.95,4.509375,0.35135135135135137,0.02702702702702703,0.8648648648648649
1506807,Santarém,PA,Norte,2,58.96,-21.04,31.567004977697334,1024.3,4.262666666666667,0.21157684630738524,0.30538922155688625,0.32934131736526945
1506906,Santarém Novo,PA,Norte,2,61.8,-18.2,38.081211866189776,743.73,4.121666666666667,0.058823529411764705,0.058823529411764705,0.058823529411764705
1507003,Santo Antônio Do Tauá,PA,Norte,2,61.52,-18.48,34.71655056449676,697.67,4.28,0.06349206349206349,0.047619047619047616,0.25396825396825395
1507102,São Caetano De Odivelas,PA,Norte,0,76.68,-3.32,33.561920129084314,611.22,3.9172727272727275,0.05263157894736842,0.02631578947368421,0.07894736842105263
1507151,São Domingos Do Araguaia,PA,Norte,2,50.43,-29.57,36.21773179928454,922.63,4.4525,0.125,0.25,0.15625
1507201,São Domingos Do Capim,PA,Norte,2,40.22,-39.78,41.64200785495238,520.37,3.939047619047619,0.0625,0.025,0.225
1507300,São Félix Do Xingu,PA,Norte,2,46.51,-33.49,35.55327493310853,980.71,4.549354838709678,0.13513513513513514,0.07207207207207207,0.18018018018018017
1507409,São Francisco Do Pará,PA,Norte,2,37.79,-42.21,34.63687150837989,681.98,4.276666666666667,0.05714285714285714,0.02857142857142857,0.14285714285714285
1507458,São Geraldo Do Araguaia,PA,Norte,2,64.41,-15.59,34.36951176677204,852.58,4.417368421052632,0.08108108108108109,0.05405405405405406,0.2702702702702703
1507466,São João Da Ponta,PA,Norte,2,46.8,-33.2,36.35327635327636,566.06,4.1274999999999995,0.0,0.0,0.15384615384615385
1507474,São João De Pirabas,PA,Norte,2,56.33,-23.67,37.77567737870196,624.11,3.9975,0.02857142857142857,0.05714285714285714,0.2
1507508,São João Do Araguaia,PA,Norte,2,42.95,-37.05,34.63961693548387,684.94,4.278333333333333,0.034482758620689655,0.0,0.06896551724137931
1507607,São Miguel Do Guamá,PA,Norte,2,52.32,-27.68,34.25198617532205,739.47,4.1964,0.19230769230769232,0.08974358974358974,0.11538461538461539
1507706,São Sebastião Da Boa Vista,PA,Norte,2,47.12,-32.88,40.80986389974397,541.45,3.746,0.05128205128205128,0.1794871794871795,0.2564102564102564
1507755,Sapucaia,PA,Norte,0,72.49,-7.51,32.902704884941464,780.97,4.476666666666667,0.375,0.125,0.5
1507805,Senador José Porfírio,PA,Norte,2,59.68,-20.32,40.85545722713864,627.7,4.2130769230769225,0.05555555555555555,0.19444444444444445,0.2222222222222222
1507904,Soure,PA,Norte,0,70.8,-9.2,38.38879408418658,728.05,4.234166666666667,0.04,0.12,0.24
1507953,Tailândia,PA,Norte,2,56.13,-23.87,34.43575009169825,829.7,4.263333333333334,0.15714285714285714,0.2714285714285714,0.2857142857142857
1507961,Terra Alta,PA,Norte,2,43.69,-36.31,37.3098925631366,729.04,4.162222222222223,0.1111111111111111,0.05555555555555555,0.2222222222222222
1507979,Terra Santa,PA,Norte,0,71.89,-8.11,37.78468947526839,692.2,4.2975,0.0967741935483871,0.12903225806451613,0.1935483870967742
1508001,Tomé-Açu,PA,Norte,2,61.34,-18.66,36.04727296536371,710.04,4.115471698113208,0.3979591836734694,0.12244897959183673,0.6224489795918368
1508035,Tracuateua,PA,Norte,0,91.42,11.42,40.909989131508745,536.71,3.912352941176471,0.09375,0.15625,0.09375
1508050,Trairão,PA,Norte,0,75.74,-4.26,33.294117647058826,964.72,4.546666666666667,0.2727272727272727,0.045454545454545456,0.13636363636363635
1508084,Tucumã,PA,Norte,1,67.86,-12.14,16.67253211332043,1120.97,4.701538461538461,0.4,0.28,0.36
1508100,Tucuruí,PA,Norte,2,60.89,-19.11,26.51554286061564,1124.55,4.422222222222222,0.32786885245901637,0.2786885245901639,0.9180327868852459
1508126,Ulianópolis,PA,Norte,0,80.68,0.68,36.10784544243279,718.62,4.464285714285714,0.08571428571428572,0.37142857142857144,0.3142857142857143
1508159,Uruará,PA,Norte,2,59.48,-20.52,35.40599455040872,840.09,4.373333333333333,0.1375,0.0875,0.075
1508209,Vigia,PA,Norte,0,75.79,-4.21,39.41743011510454,699.55,4.2903125,0.08433734939759036,0.2289156626506024,0.1686746987951807
1508308,Viseu,PA,Norte,2,50.84,-29.16,37.93182789337015,515.8,3.8456,0.09230769230769231,0.046153846153846156,0.2
1508357,Vitória Do Xingu,PA,Norte,0,80.11,0.11,33.709839357429715,838.42,4.373333333333333,0.0,0.46153846153846156,0.7307692307692307
1508407,Xinguara,PA,Norte,1,67.59,-12.41,30.258573262424353,1187.19,4.608,0.6097560975609756,0.36585365853658536,0.4634146341463415
1600055,Serra Do Navio,AP,Norte,0,69.59,-10.41,32.37632508833922,1096.98,4.636666666666667,0.25,0.125,0.25
1600105,Amapá,AP,Norte,2,44.46,-35.54,40.49740932642487,841.51,4.311111111111111,0.19047619047619047,0.09523809523809523,0.047619047619047616
1600154,Pedra Branca Do Amapari,AP,Norte,0,68.29,-11.71,37.356409863685094,885.6,4.3966666666666665,0.07407407407407407,0.1111111111111111,0.1111111111111111
1600204,Calçoene,AP,Norte,2,49.78,-30.22,36.30255327318103,827.69,4.519,0.22727272727272727,0.09090909090909091,0.09090909090909091
1600212,Cutias,AP,Norte,0,85.39,5.39,34.835611377909125,642.81,4.221666666666667,0.2222222222222222,0.0,0.0
1600238,Ferreira Gomes,AP,Norte,0,82.25,2.25,31.892091648189208,758.6,4.5025,0.07142857142857142,0.07142857142857142,0.07142857142857142
1600253,Itaubal,AP,Norte,2,56.28,-23.72,42.0,628.24,4.129,0.14285714285714285,0.03571428571428571,0.03571428571428571
1600279,Laranjal Do Jari,AP,Norte,0,81.63,1.63,36.02532033283986,867.35,4.5634999999999994,0.16417910447761194,0.1044776119402985,0.11940298507462686
1600303,Macapá,AP,Norte,2,62.72,-17.28,35.384472597336305,1313.17,4.667882352941176,0.46647230320699706,0.20408163265306123,0.32653061224489793
1600402,Mazagão,AP,Norte,2,66.16,-13.84,38.03165553971945,650.57,4.363684210526316,0.05747126436781609,0.022988505747126436,0.05747126436781609
1600501,Oiapoque,AP,Norte,2,30.98,-49.02,35.61798964624677,846.41,4.30375,0.22448979591836735,0.14285714285714285,0.061224489795918366
1600535,Porto Grande,AP,Norte,0,74.5,-5.5,36.78970129739515,889.05,4.399166666666667,0.25806451612903225,0.06451612903225806,0.22580645161290322
1600550,Pracuúba,AP,Norte,2,40.85,-39.15,42.46075209930631,639.24,4.326666666666667,0.0,0.16666666666666666,0.08333333333333333
1600600,Santana,AP,Norte,0,74.95,-5.05,33.794764356900906,1029.14,4.6432,0.1951219512195122,0.23170731707317074,0.21951219512195122
1600709,Tartarugalzinho,AP,Norte,2,57.68,-22.32,36.00944510035419,669.0,4.21235294117647,0.15789473684210525,0.10526315789473684,0.05263157894736842
1600808,Vitória Do Jari,AP,Norte,2,49.25,-30.75,37.26739312657167,656.35,4.3475,0.07142857142857142,0.10714285714285714,0.10714285714285714
1700251,Abreulândia,TO,Norte,1,89.7,9.7,15.2324431256182,1103.87,4.8,0.2,0.2,0.4
1700301,Aguiarnópolis,TO,Norte,2,49.57,-30.43,23.1023102310231,969.45,4.7,0.3333333333333333,0.0,0.0
1700350,Aliança Do Tocantins,TO,Norte,0,85.87,5.87,25.376762275158,962.77,4.7875,0.5,0.0,0.6666666666666666
1700400,Almas,TO,Norte,2,66.12,-13.88,27.886710239651418,901.21,4.667142857142857,0.2222222222222222,0.2222222222222222,0.5555555555555556
1700707,Alvorada,TO,Norte,1,83.24,3.24,24.39510389980074,1420.73,4.986,0.5,0.4,0.7
1701002,Ananás,TO,Norte,2,58.27,-21.73,32.90335790335791,905.85,4.675714285714286,0.4444444444444444,0.3333333333333333,0.4444444444444444
1701051,Angico,TO,Norte,0,75.0,-5.0,18.9247311827957,864.48,4.6,0.25,0.25,0.5
1701101,Aparecida Do Rio Negro,TO,Norte,0,70.65,-9.35,29.353932584269664,1086.79,4.615,0.6666666666666666,0.3333333333333333,0.3333333333333333
1701309,Aragominas,TO,Norte,2,53.42,-26.58,27.199074074074076,948.87,4.378,0.6666666666666666,0.0,0.3333333333333333
1701903,Araguacema,TO,Norte,2,63.0,-17.0,27.49800159872102,1126.54,4.696666666666666,0.42857142857142855,0.2857142857142857,0.5714285714285714
1702000,Araguaçu,TO,Norte,1,71.03,-8.97,20.259845716605763,1309.8,4.9175,0.625,0.625,0.875
1702109,Araguaína,TO,Norte,1,55.46,-24.54,20.62866253016201,1450.2,4.86046875,0.3819444444444444,0.19444444444444445,0.8402777777777778
1702158,Araguanã,TO,Norte,2,52.23,-27.77,30.74021687883074,882.97,4.422499999999999,0.3333333333333333,0.0,0.5
1702208,Araguatins,TO,Norte,2,63.24,-16.76,27.35399863958799,968.04,4.404117647058824,0.23333333333333334,0.1,0.43333333333333335
1702307,Arapoema,TO,Norte,2,65.18,-14.82,29.087048832271762,1063.76,4.633333333333334,0.8,0.2,0.6
1702406,Arraias,TO,Norte,2,61.36,-18.64,31.111915972473742,1165.13,4.62125,0.2222222222222222,0.1111111111111111,0.7222222222222222
1702554,Augustinópolis,TO,Norte,0,81.69,1.69,29.72437695989437,995.19,4.645555555555556,0.22727272727272727,0.18181818181818182,0.45454545454545453
1702703,Aurora Do Tocantins,TO,Norte,0,88.73,8.73,26.030368763557483,988.14,4.533333333333333,0.5,0.25,0.5
1702901,Axixá Do Tocantins,TO,Norte,2,55.63,-24.37,35.528906389833544,729.12,4.397142857142858,0.04,0.0,0.12
1703008,Babaçulândia,TO,Norte,2,24.94,-55.06,31.281444214264575,877.11,4.46,0.3333333333333333,0.0,0.3333333333333333
1703057,Bandeirantes Do Tocantins,TO,Norte,2,62.26,-17.74,26.461538461538463,1113.71,4.745,0.2857142857142857,0.2857142857142857,0.2857142857142857
1703073,Barra Do Ouro,TO,Norte,2,47.43,-32.57,28.924485125858123,750.89,4.54,0.6,0.0,0.4
1703107,Barrolândia,TO,Norte,2,60.63,-19.37,26.981059141863163,1073.11,4.912000000000001,0.5714285714285714,0.14285714285714285,0.7142857142857143
