CO_MUNICIPIO,SG_UF,REGIAO,PC_ALUNO_ALFABETIZADO_2025,PROBABILIDADE_RISCO_NAO_ATINGIR_META,ALERTA_F1_OTIMO,ALERTA_RECALL_80
1507706,PA,Norte,47.12,0.6485998246012077,True,True
3524006,SP,Sudeste,49.71,0.6485691881809295,True,True
3516408,SP,Sudeste,54.36,0.6485034512192948,True,True
4207106,SC,Sul,55.94,0.648447771747826,True,True
4315172,RS,Sul,96.88,0.6463509225353413,True,True
3555406,SP,Sudeste,44.04,0.6461728536079986,True,True
4300471,RS,Sul,52.48,0.6458557323445614,True,True
4310702,RS,Sul,47.37,0.645849259664821,True,True
1301100,AM,Norte,34.75,0.6440529549751909,True,True
2412609,RN,Nordeste,35.59,0.6439898993641906,True,True
4215059,SC,Sul,51.79,0.6430158345119762,True,True
2919306,BA,Nordeste,60.98,0.6426243403610089,True,True
2403608,RN,Nordeste,38.83,0.6426207018845648,True,True
3513009,SP,Sudeste,54.12,0.6424984516873278,True,True
4314035,RS,Sul,47.06,0.642413274946103,True,True
3505609,SP,Sudeste,51.58,0.642322624389059,True,True
4301859,RS,Sul,37.06,0.6420281827793803,True,True
1400282,RR,Norte,50.84,0.6399719696502184,True,True
1303809,AM,Norte,33.15,0.6398410312205419,True,True
3518701,SP,Sudeste,38.71,0.6397032473789724,True,True
1400027,RR,Norte,54.75,0.6397009693469248,True,True
4309258,RS,Sul,90.0,0.6395596192383849,True,True
3500550,SP,Sudeste,52.16,0.6392149117230154,True,True
2414001,RN,Nordeste,37.37,0.6379373953285494,True,True
2402709,RN,Nordeste,54.5,0.6369923595353365,True,True
3521002,SP,Sudeste,44.98,0.6366879385509432,True,True
3506003,SP,Sudeste,45.99,0.6365337810877973,True,True
3516309,SP,Sudeste,52.07,0.636381924768321,True,True
4216206,SC,Sul,53.31,0.6360273128613867,True,True
3519253,SP,Sudeste,47.22,0.6359827108792422,True,True
4319307,RS,Sul,90.74,0.634895291175216,True,True
1304401,AM,Norte,37.43,0.6344889039978809,True,True
4216305,SC,Sul,64.54,0.634191791853313,True,True
3537602,SP,Sudeste,46.63,0.6334630884198301,True,True
3551801,SP,Sudeste,56.01,0.6319101505277531,True,True
1500404,PA,Norte,42.33,0.631396183628258,True,True
3552502,SP,Sudeste,49.76,0.629831297648688,True,True
2509305,PB,Nordeste,61.74,0.6296834549035148,True,True
1507409,PA,Norte,37.79,0.6296704798518721,True,True
1502103,PA,Norte,42.25,0.6294531679074961,True,True
4314134,RS,Sul,65.22,0.6284461570341906,True,True
1400407,RR,Norte,61.44,0.628331738834093,True,True
4315107,RS,Sul,93.56,0.6277501082344796,True,True
4300034,RS,Sul,82.33,0.6274981661380908,True,True
4304804,RS,Sul,76.32,0.6273478348188672,True,True
4323408,RS,Sul,76.67,0.6266983230461043,True,True
4316428,RS,Sul,85.08,0.6265447628380291,True,True
3523107,SP,Sudeste,46.95,0.6258758343003694,True,True
4205175,SC,Sul,49.64,0.6258602598940622,True,True
2406304,RN,Nordeste,31.64,0.6257066023979367,True,True
4320503,RS,Sul,70.63,0.6256025476939586,True,True
3546801,SP,Sudeste,59.45,0.6237003500661055,True,True
4201109,SC,Sul,47.27,0.6228808739692255,True,True
3539806,SP,Sudeste,55.52,0.6218129450047605,True,True
1400456,RR,Norte,45.79,0.6210227282159787,True,True
1505809,PA,Norte,46.04,0.6201685954034258,True,True
3510609,SP,Sudeste,45.09,0.6197751869023758,True,True
3520202,SP,Sudeste,54.03,0.618593508116424,True,True
1400308,RR,Norte,48.9,0.6178481423692403,True,True
4302378,RS,Sul,70.59,0.6174659043996814,True,True
4309407,RS,Sul,63.21,0.616920752376555,True,True
3305703,RJ,Sudeste,58.73,0.6146217390813224,True,True
4216602,SC,Sul,58.46,0.6140664674157389,True,True
1301308,AM,Norte,47.45,0.6140011810930154,True,True
4209904,SC,Sul,60.98,0.6139830015054618,True,True
2410256,RN,Nordeste,36.22,0.6133304401344896,True,True
3532058,SP,Sudeste,70.59,0.6123475342137452,True,True
4320578,RS,Sul,92.31,0.6119368939970242,True,True
3522653,SP,Sudeste,44.07,0.6118514356418816,True,True
3552205,SP,Sudeste,53.62,0.6111557019967225,True,True
1508159,PA,Norte,59.48,0.6108358515086946,True,True
4201307,SC,Sul,46.58,0.610492287974579,True,True
1500701,PA,Norte,36.19,0.6101119428912372,True,True
3303807,RJ,Sudeste,55.19,0.609903921389993,True,True
3527603,SP,Sudeste,47.59,0.6093537535939824,True,True
3531100,SP,Sudeste,46.68,0.6093494196719814,True,True
1400175,RR,Norte,54.48,0.6085495368052646,True,True
4312955,RS,Sul,60.0,0.6084251703802266,True,True
1400050,RR,Norte,50.51,0.6081440621373551,True,True
4209805,SC,Sul,75.74,0.6077663463727946,True,True
1400605,RR,Norte,58.74,0.6076463561170438,True,True
1400159,RR,Norte,35.84,0.6075906388756825,True,True
3554003,SP,Sudeste,58.2,0.6070874146419073,True,True
2412302,RN,Nordeste,37.26,0.6064983844556067,True,True
3303302,RJ,Sudeste,58.67,0.6061517026734613,True,True
4321493,RS,Sul,91.3,0.6054599762365173,True,True
3515103,SP,Sudeste,54.18,0.6044974881802191,True,True
3505401,SP,Sudeste,46.49,0.6043513213081216,True,True
2512903,PB,Nordeste,60.34,0.6041104752152077,True,True
3503505,SP,Sudeste,49.41,0.6038052032286418,True,True
3512902,SP,Sudeste,77.3,0.603792341703718,True,True
2409902,RN,Nordeste,34.65,0.6037618470896423,True,True
2508208,PB,Nordeste,55.07,0.6036568347268461,True,True
4200200,SC,Sul,75.75,0.6032899882679371,True,True
4307203,RS,Sul,94.36,0.6030675300031668,True,True
1300680,AM,Norte,23.83,0.6030244646011762,True,True
1301902,AM,Norte,47.12,0.6030121443606279,True,True
3531902,SP,Sudeste,56.39,0.6029058043950941,True,True
2107001,MA,Nordeste,56.23,0.602818615145057,True,True
1302405,AM,Norte,60.27,0.6025381172098843,True,True
3518107,SP,Sudeste,55.09,0.6019290967902027,True,True
4109500,PR,Sul,58.84,0.6018746997770995,True,True
4202453,SC,Sul,56.29,0.6017464356323013,True,True
3526100,SP,Sudeste,47.93,0.601672074771954,True,True
3530607,SP,Sudeste,53.64,0.6016427716848958,True,True
4301552,RS,Sul,89.47,0.6012643270373411,True,True
4323101,RS,Sul,88.77,0.6009469746180468,True,True
2401651,RN,Nordeste,59.88,0.6006254129109613,True,True
4205555,SC,Sul,62.54,0.6003046833328363,True,True
3509403,SP,Sudeste,65.61,0.6002261037588488,True,True
4318457,RS,Sul,90.0,0.6000970997430545,True,True
1506401,PA,Norte,54.36,0.5997632254582096,True,True
4313490,RS,Sul,73.06,0.5997406676489904,True,True
2917904,BA,Nordeste,39.02,0.5993048498426222,True,True
4312476,RS,Sul,71.96,0.5986422534045104,True,True
3554201,SP,Sudeste,59.81,0.59857658834312,True,True
3304805,RJ,Sudeste,48.5,0.5985353241833393,True,True
1301654,AM,Norte,61.18,0.5982853867912188,True,True
3549409,SP,Sudeste,52.47,0.5982713682908066,True,True
3546009,SP,Sudeste,44.76,0.5982490163843494,True,True
2104677,MA,Nordeste,64.53,0.5979920385093302,True,True
3507506,SP,Sudeste,58.96,0.5972049645872648,True,True
4218954,SC,Sul,68.97,0.5959674045090341,True,True
3504107,SP,Sudeste,64.52,0.5955031839705764,True,True
3508603,SP,Sudeste,48.07,0.5954521871793204,True,True
4202800,SC,Sul,63.36,0.5952315374189077,True,True
4215703,SC,Sul,61.76,0.5950212674358986,True,True
4316436,RS,Sul,67.64,0.5947310388338987,True,True
1501402,PA,Norte,50.65,0.5946821595622174,True,True
3545001,SP,Sudeste,63.97,0.5945494272724673,True,True
2409506,RN,Nordeste,41.79,0.5944661641974681,True,True
3510807,SP,Sudeste,50.16,0.5942730194682746,True,True
1400472,RR,Norte,48.49,0.593972240677123,True,True
3556354,SP,Sudeste,72.78,0.5935844438616363,True,True
3511409,SP,Sudeste,48.95,0.5933788835196319,True,True
3503158,SP,Sudeste,46.26,0.5933645842500982,True,True
4315503,RS,Sul,66.84,0.5928772467394263,True,True
3306206,RJ,Sudeste,62.92,0.5928130403334209,True,True
3550605,SP,Sudeste,54.68,0.5926861926034477,True,True
4209300,SC,Sul,48.35,0.5922583281089889,True,True
4211306,SC,Sul,58.84,0.5914691538472775,True,True
3525003,SP,Sudeste,51.14,0.5907833961492418,True,True
4201406,SC,Sul,52.38,0.5900816442172999,True,True
4213104,SC,Sul,76.83,0.5897537840417724,True,True
4300646,RS,Sul,61.64,0.5897069248788459,True,True
3506904,SP,Sudeste,52.13,0.5891275735423753,True,True
3521309,SP,Sudeste,55.47,0.5884115452354326,True,True
3530409,SP,Sudeste,54.93,0.5883779384743818,True,True
4206652,SC,Sul,51.61,0.588172843277975,True,True
4312427,RS,Sul,90.91,0.58779157238107,True,True
2109452,MA,Nordeste,49.94,0.5875588289788013,True,True
4210803,SC,Sul,53.59,0.586760379641034,True,True
1300508,AM,Norte,36.7,0.5866621097954621,True,True
4208807,SC,Sul,52.59,0.5862095791325137,True,True
3509908,SP,Sudeste,66.17,0.5851625362838184,True,True
2401800,RN,Nordeste,54.63,0.5850733447358533,True,True
4306056,RS,Sul,90.0,0.584990361716996,True,True
2106805,MA,Nordeste,57.0,0.5846644921363111,True,True
4218707,SC,Sul,65.65,0.58375895964455,True,True
1500800,PA,Norte,58.54,0.5837203326736585,True,True
4201208,SC,Sul,75.09,0.5836229818663609,True,True
1507151,PA,Norte,50.43,0.5835965465131182,True,True
3522208,SP,Sudeste,60.89,0.5835204808796539,True,True
3524105,SP,Sudeste,51.18,0.5835201384316842,True,True
1400233,RR,Norte,44.04,0.5831835208034942,True,True
2411056,RN,Nordeste,51.85,0.5826368286058613,True,True
4220000,SC,Sul,59.35,0.5823134505786423,True,True
3538907,SP,Sudeste,40.14,0.5821182835085208,True,True
1505551,PA,Norte,48.96,0.5819104617872898,True,True
3535606,SP,Sudeste,66.44,0.5818609440333483,True,True
1304062,AM,Norte,44.55,0.5815080212298878,True,True
4206504,SC,Sul,68.72,0.5813372735687258,True,True
3540705,SP,Sudeste,46.51,0.5810463387662302,True,True
3541000,SP,Sudeste,52.06,0.581001970220231,True,True
3518800,SP,Sudeste,51.78,0.5809332106725614,True,True
3556404,SP,Sudeste,62.93,0.5806805406778427,True,True
1300805,AM,Norte,35.52,0.5804944514129344,True,True
4311700,RS,Sul,75.03,0.5802503854231962,True,True
3304300,RJ,Sudeste,61.67,0.5798687144225335,True,True
1500602,PA,Norte,49.62,0.579383888114507,True,True
3522307,SP,Sudeste,52.36,0.5789652091498177,True,True
2206720,PI,Nordeste,59.78,0.5789233468881008,True,True
4216404,SC,Sul,69.02,0.5787465327391317,True,True
3513504,SP,Sudeste,50.09,0.5781698757307935,True,True
3542602,SP,Sudeste,57.65,0.5781623891545752,True,True
3530102,SP,Sudeste,55.71,0.5780468657601816,True,True
3537008,SP,Sudeste,60.02,0.5777992887112429,True,True
1502954,PA,Norte,51.95,0.5775493103339108,True,True
4309571,RS,Sul,100.0,0.5775145029786722,True,True
2108256,MA,Nordeste,55.34,0.5773495290257243,True,True
2410900,RN,Nordeste,39.9,0.5770071370289629,True,True
2607208,PE,Nordeste,59.66,0.5766806002906952,True,True
4202008,SC,Sul,53.66,0.5766388203811087,True,True
4321006,RS,Sul,79.91,0.5765570649312652,True,True
4211504,SC,Sul,47.33,0.5759542892147335,True,True
2107704,MA,Nordeste,65.05,0.5751405241999828,True,True
3542909,SP,Sudeste,65.85,0.5750053294712395,True,True
3531506,SP,Sudeste,59.39,0.5746087887712581,True,True
2606200,PE,Nordeste,46.2,0.5742967771971375,True,True
2414803,RN,Nordeste,56.58,0.573730408573713,True,True
4214409,SC,Sul,43.19,0.5735353589121899,True,True
1713601,TO,Norte,46.84,0.573491729944983,True,True
3553104,SP,Sudeste,70.71,0.5733431139639303,True,True
3300209,RJ,Sudeste,56.97,0.5732975880813918,True,True
4315750,RS,Sul,87.12,0.5730516628986394,True,True
3527306,SP,Sudeste,61.62,0.572923247956651,True,True
2414506,RN,Nordeste,72.89,0.5728277635962961,True,True
4208104,SC,Sul,68.01,0.5726215465256584,True,True
1400209,RR,Norte,43.94,0.5725321978167212,True,True
4203204,SC,Sul,52.92,0.5723262435381594,True,True
3553708,SP,Sudeste,58.67,0.5722639400491768,True,True
4205407,SC,Sul,62.6,0.571990701221281,True,True
1500206,PA,Norte,46.97,0.5716453662957661,True,True
4214805,SC,Sul,52.87,0.5714458842359552,True,True
3532009,SP,Sudeste,55.02,0.5712718661832128,True,True
2112605,MA,Nordeste,71.25,0.5709256606518405,True,True
3514809,SP,Sudeste,58.3,0.570781843501553,True,True
3552403,SP,Sudeste,57.88,0.5700159226540709,True,True
3507100,SP,Sudeste,59.05,0.5697248630821616,True,True
2413102,RN,Nordeste,27.42,0.5695472984311731,True,True
2409209,RN,Nordeste,47.25,0.5693590594578751,True,True
3551504,SP,Sudeste,49.46,0.5692737898693876,True,True
2509057,PB,Nordeste,58.61,0.5691369144646391,True,True
2606408,PE,Nordeste,41.59,0.5691267716259432,True,True
3525201,SP,Sudeste,54.26,0.5690227816470971,True,True
3305752,RJ,Sudeste,61.19,0.5687703477260012,True,True
2107902,MA,Nordeste,51.09,0.5685467691380649,True,True
3549953,SP,Sudeste,65.99,0.5682621408529934,True,True
2602902,PE,Nordeste,52.07,0.5678723771761468,True,True
4213708,SC,Sul,30.75,0.567294246601514,True,True
4203956,SC,Sul,54.28,0.5672435894192663,True,True
3543907,SP,Sudeste,56.64,0.5669273985337177,True,True
2111789,MA,Nordeste,52.44,0.5666249851451112,True,True
3551405,SP,Sudeste,35.33,0.5664222801793711,True,True
1303205,AM,Norte,70.46,0.5663308040643549,True,True
2500809,PB,Nordeste,51.62,0.5660536504167513,True,True
2407807,RN,Nordeste,57.68,0.5659367588016426,True,True
2510907,PB,Nordeste,52.36,0.5650354085791284,True,True
4200309,SC,Sul,40.6,0.5648458486594549,True,True
3544608,SP,Sudeste,55.28,0.5647299745972894,True,True
2100402,MA,Nordeste,62.15,0.564289685924414,True,True
3536109,SP,Sudeste,55.74,0.564012659095809,True,True
1301001,AM,Norte,52.01,0.563864031746162,True,True
4211702,SC,Sul,64.69,0.5636684924968114,True,True
3537156,SP,Sudeste,64.52,0.5636648722057492,True,True
2607901,PE,Nordeste,54.96,0.5636289169467027,True,True
4204251,SC,Sul,67.13,0.5634254249838203,True,True
3545605,SP,Sudeste,62.04,0.5629919570508958,True,True
4311205,RS,Sul,55.84,0.5624900680760024,True,True
2109056,MA,Nordeste,61.79,0.5619355630932615,True,True
3506359,SP,Sudeste,58.95,0.5618573445086671,True,True
2511905,PB,Nordeste,59.46,0.5612351911282768,True,True
4219150,SC,Sul,73.81,0.5608876822045832,True,True
3519055,SP,Sudeste,58.31,0.560779059498255,True,True
1507961,PA,Norte,43.69,0.5606382218779559,True,True
3302502,RJ,Sudeste,52.96,0.5597649140132848,True,True
4315073,RS,Sul,92.31,0.559760487737709,True,True
3511003,SP,Sudeste,54.72,0.5596670058630782,True,True
4209508,SC,Sul,67.24,0.5596234734687934,True,True
3509452,SP,Sudeste,54.57,0.5590002657442227,True,True
3504503,SP,Sudeste,55.99,0.5589894288394509,True,True
3517901,SP,Sudeste,74.7,0.5583997945103382,True,True
4201950,SC,Sul,36.24,0.5579786933431786,True,True
2405306,RN,Nordeste,50.17,0.5577570631318591,True,True
4200606,SC,Sul,59.57,0.5576121084511054,True,True
4202107,SC,Sul,50.93,0.5574853266955452,True,True
3509601,SP,Sudeste,55.97,0.5570873654333736,True,True
3503109,SP,Sudeste,49.95,0.5570528371636,True,True
1302553,AM,Norte,21.87,0.5569814174156787,True,True
2412708,RN,Nordeste,32.72,0.5567936782325817,True,True
3552809,SP,Sudeste,51.94,0.5565237239352082,True,True
3512100,SP,Sudeste,79.99,0.5562685570670013,True,True
4213500,SC,Sul,56.11,0.5560513292578207,True,True
3507001,SP,Sudeste,67.25,0.5559743365825724,True,True
3541059,SP,Sudeste,40.87,0.5554982489850715,True,True
2303709,CE,Nordeste,57.7,0.5554108228694111,True,True
3514304,SP,Sudeste,59.92,0.5553090554795016,True,True
2100436,MA,Nordeste,50.59,0.5551980745908255,True,True
4316972,RS,Sul,58.11,0.5549399833578355,True,True
3303203,RJ,Sudeste,55.04,0.554841241226061,True,True
2915700,BA,Nordeste,50.91,0.5548291397562239,True,True
3509502,SP,Sudeste,49.25,0.5536501096885554,True,True
4203303,SC,Sul,67.28,0.5535214042068082,True,True
3522109,SP,Sudeste,60.38,0.5534454126057212,True,True
3526506,SP,Sudeste,67.99,0.553410947373205,True,True
3303104,RJ,Sudeste,62.9,0.5530712828168934,True,True
3544004,SP,Sudeste,66.43,0.5526301717555482,True,True
1600550,AP,Norte,40.85,0.5525847730040305,True,True
3548500,SP,Sudeste,52.05,0.5523890150162524,True,True
4219101,SC,Sul,74.62,0.5522475069775762,True,True
3520400,SP,Sudeste,52.12,0.5519026905942006,True,True
4201703,SC,Sul,68.97,0.5517272307062775,True,True
4217303,SC,Sul,74.24,0.5516462579021828,True,True
4216057,SC,Sul,60.9,0.550975910642045,True,True
3554102,SP,Sudeste,53.82,0.5508668365602343,True,True
4203600,SC,Sul,66.34,0.550648499105557,True,True
3540853,SP,Sudeste,52.38,0.550322394325064,True,True
3533601,SP,Sudeste,63.78,0.5501035038973772,True,True
3302601,RJ,Sudeste,54.31,0.549989391186043,True,True
3300100,RJ,Sudeste,63.87,0.5499362862760387,True,True
2106359,MA,Nordeste,73.66,0.5499122425815439,True,True
3547809,SP,Sudeste,59.73,0.5497199643869911,True,True
3525102,SP,Sudeste,44.64,0.5495535097654578,True,True
2806602,SE,Nordeste,28.11,0.5495456088149459,True,True
4314456,RS,Sul,71.43,0.5492091103513363,True,True
3540754,SP,Sudeste,51.05,0.5490699975299334,True,True
3521150,SP,Sudeste,43.3,0.5489820257357099,True,True
4215679,SC,Sul,67.53,0.5489461881935838,True,True
3302403,RJ,Sudeste,63.52,0.5488833652692765,True,True
4213609,SC,Sul,47.54,0.5487492883333714,True,True
2307304,CE,Nordeste,54.9,0.5487318082230244,True,True
2105450,MA,Nordeste,67.12,0.5481538196442013,True,True
3513603,SP,Sudeste,58.87,0.5480542072212972,True,True
2408805,RN,Nordeste,48.52,0.5479853279916114,True,True
3555505,SP,Sudeste,53.69,0.5479652071304674,True,True
3301850,RJ,Sudeste,58.88,0.5479214842500749,True,True
4200903,SC,Sul,78.92,0.5473752560408542,True,True
3525607,SP,Sudeste,65.73,0.5470254776194273,True,True
2103109,MA,Nordeste,59.52,0.5469979891368961,True,True
3516606,SP,Sudeste,63.24,0.5468812831919626,True,True
1505403,PA,Norte,49.4,0.546598851879229,True,True
3506300,SP,Sudeste,61.21,0.5465547326014502,True,True
2105005,MA,Nordeste,60.63,0.5465208294161014,True,True
2611606,PE,Nordeste,57.32,0.5463585920213583,True,True
3553856,SP,Sudeste,61.17,0.5459561254005855,True,True
4202438,SC,Sul,32.15,0.5459303405511342,True,True
2410009,RN,Nordeste,63.16,0.5456694679513507,True,True
3537800,SP,Sudeste,63.42,0.5456568555531466,True,True
1503804,PA,Norte,47.09,0.5456310651898617,True,True
2403251,RN,Nordeste,44.36,0.545614063017269,True,True
1400100,RR,Norte,62.17,0.5455142635881064,True,True
3539202,SP,Sudeste,69.46,0.5452895505627519,True,True
3509254,SP,Sudeste,58.75,0.5452208267149802,True,True
3515707,SP,Sudeste,60.99,0.5451421276588087,True,True
2111409,MA,Nordeste,69.14,0.5450054315734579,True,True
4218608,SC,Sul,45.48,0.5445363795130616,True,True
4204202,SC,Sul,59.11,0.5441504291565356,True,True
3519071,SP,Sudeste,61.23,0.5441484159198914,True,True
2109270,MA,Nordeste,57.46,0.5441438884258144,True,True
3540804,SP,Sudeste,63.28,0.5439888081287826,True,True
2100204,MA,Nordeste,65.67,0.5439169140955453,True,True
3513306,SP,Sudeste,76.0,0.5436535509242914,True,True
3502002,SP,Sudeste,55.68,0.5435626507492305,True,True
2513109,PB,Nordeste,65.22,0.5434751136839828,True,True
2209757,PI,Nordeste,64.57,0.5434718247341005,True,True
1507755,PA,Norte,72.49,0.543304184714322,True,True
3552007,SP,Sudeste,55.49,0.542851808766397,True,True
3536208,SP,Sudeste,65.66,0.5427330199951189,True,True
4206207,SC,Sul,60.96,0.5426293212475214,True,True
1100338,RO,Norte,72.5,0.5426111649693067,True,True
3301108,RJ,Sudeste,58.64,0.5423365155602542,True,True
3524303,SP,Sudeste,57.63,0.5423343784856441,True,True
3555000,SP,Sudeste,59.62,0.5421996535358471,True,True
3524402,SP,Sudeste,56.01,0.5420973869306029,True,True
3537305,SP,Sudeste,63.04,0.5416301813413636,True,True
3553807,SP,Sudeste,57.14,0.5412394186551069,True,True
2411601,RN,Nordeste,53.06,0.5411172723833617,True,True
3508504,SP,Sudeste,54.45,0.5408025474368727,True,True
2408102,RN,Nordeste,40.28,0.5403416126566933,True,True
3306107,RJ,Sudeste,64.33,0.5401703316682736,True,True
3556602,SP,Sudeste,57.95,0.5400330253211206,True,True
2509404,PB,Nordeste,65.81,0.5395732412526771,True,True
3552908,SP,Sudeste,65.53,0.5395097944030025,True,True
3518503,SP,Sudeste,58.82,0.5394857430410703,True,True
3542404,SP,Sudeste,57.84,0.5390873032988679,True,True
2401701,RN,Nordeste,36.94,0.5390872265658067,True,True
3530300,SP,Sudeste,69.07,0.5385470527284116,True,True
2804607,SE,Nordeste,32.89,0.5381674087685081,True,True
4202404,SC,Sul,65.17,0.5378849687126266,True,True
1507508,PA,Norte,42.95,0.537496421835927,True,True
4306932,RS,Sul,68.18,0.5374881194351289,True,True
3538808,SP,Sudeste,66.51,0.5371036757915169,True,True
3303005,RJ,Sudeste,71.46,0.5370814067760975,True,True
3500501,SP,Sudeste,63.94,0.536957851014174,True,True
3525508,SP,Sudeste,62.95,0.5367729449363171,True,True
4218301,SC,Sul,53.81,0.5361985078970994,True,True
3544202,SP,Sudeste,79.77,0.5361711977295108,True,True
4312708,RS,Sul,62.07,0.536115370924408,True,True
4216800,SC,Sul,75.33,0.5360045501740947,True,True
4202875,SC,Sul,58.33,0.5358580747075501,True,True
3537404,SP,Sudeste,67.62,0.5357783468383538,True,True
1600501,AP,Norte,30.98,0.5357003701996086,True,True
2108801,MA,Nordeste,73.2,0.5354813967723248,True,True
4212809,SC,Sul,64.82,0.5352778893495971,True,True
3503307,SP,Sudeste,60.85,0.5347067757774759,True,True
2404507,RN,Nordeste,35.56,0.5346282261124106,True,True
3557006,SP,Sudeste,58.8,0.534194388421116,True,True
1505304,PA,Norte,41.99,0.534150254582928,True,True
3540606,SP,Sudeste,73.26,0.5336742069319516,True,True
3510500,SP,Sudeste,55.9,0.5335198314911589,True,True
3538204,SP,Sudeste,76.7,0.5332869638545115,True,True
2100303,MA,Nordeste,65.83,0.5332779107251706,True,True
3556503,SP,Sudeste,55.24,0.5331765109542375,True,True
2111953,MA,Nordeste,61.86,0.5330671402586599,True,True
4201000,SC,Sul,65.46,0.5329350188569317,True,True
3500303,SP,Sudeste,57.09,0.5323800430884275,True,True
4206009,SC,Sul,69.31,0.5323749052632092,True,True
1300144,AM,Norte,58.38,0.5321887718790375,True,True
3531704,SP,Sudeste,44.48,0.531710941384973,True,True
